V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90
1,0.5,0.107916613042963,0.105756692318745,0.0341325307272085,0.0340815541657073,0.030745718148255,0.0258463195778091,0.0289470703550244,0.0273763490573046,0.0226567583230449,0.0287925515428923,0.0265818211509122,0.00094566745824694,0.00101076437460259,0.00156098735901685,0.00195150698790522,0.00100217606711521,0.00194726787830946,0.00104455496843188,0.00199856150893635,0.00278289213851717,0.0028669694511651,0.00283994845001764,0.00277707682564628,0.000118735468917371,0.000109179348641429,0.000197820877025321,0.000102832886400146,1.15496334798262e-06,1.10257860650278e-06,1.1118395365316e-06,1.02532672330655e-06,1.08201801098056e-06,1.03764093928426e-06,9.90932048552766e-07,1.09861934139637e-06,1.41976494269683e-06,1.45641695133149e-06,1.43915339277439e-06,1.32164571706335e-06,1.38445418960902e-06,1.50787029231562e-06,1.35248029930247e-06,1.41035712833809e-06,2.94533208514955e-06,1.12925955224514e-06,4.67991114479797e-05,1.7777664028605e-06,1.24024989589241e-06,1.35389330898944e-06,1.02125215732703e-06,4.70226955019367e-05,9.24576753505829e-07,8.55550139022489e-07,8.88100531606683e-07,8.94056516838584e-07,9.80067138099247e-07,9.67004073138998e-07,1.1531570235988e-06,8.4073920651901e-07,8.00853178493164e-07,7.40155489063974e-07,1.76260118133308e-06,1.07255028848651e-06,6.85157962312975e-07,9.50293933412516e-07,7.69636158018714e-07,5.9238500670351e-07,9.5764233716902e-07,7.45526163519108e-07,6.27354888581458e-07,8.16561539935141e-07,6.89353828766517e-07,4.04797905100558e-06,3.57858578784083e-06,8.07944126835567e-07,1.87537923983527e-06,9.9863791985759e-07,1.08076608311174e-06,3.16285000125667e-06,1.54607052228567e-06,1.00332235275617e-06,6.66626662131676e-06,3.37433622574533e-06,9.96279040130477e-07,4.41768248122966e-06,3.78716753337166e-06,2.81869619770661e-06,1.56368169091376e-06,2.62426949781944e-06
2,0.107916613042963,0.5,0.142803146710831,0.0311442786234612,0.0307455680274223,0.0286636496297057,0.0218621522856598,0.0233142571461042,0.0218892557721043,0.01976686337449,0.0227554680653728,0.0211723167890756,0.00092378695280876,0.000989048389409191,0.00148484765276313,0.00182445976485084,0.000978614337758759,0.00182236212948931,0.00101499424284926,0.00187039410607897,0.00262189300813682,0.00269418419898193,0.00268029822900652,0.00261398558734394,0.000120332926428582,0.000110796594187996,0.000198322010678046,0.000104705748737067,1.26689635350548e-06,1.21005243539402e-06,1.22021204258615e-06,1.12608359584094e-06,1.18751069061655e-06,1.13923775906058e-06,1.08844700147975e-06,1.20566362064887e-06,1.55760902372123e-06,1.59729908699103e-06,1.5785076387717e-06,1.45097689584081e-06,1.51913010513039e-06,1.65320920885074e-06,1.4844319714874e-06,1.54730709091994e-06,3.21233537800636e-06,1.24043861377126e-06,4.9380035005929e-05,1.9450095498087e-06,1.36118817244712e-06,1.48438650858507e-06,1.12245302747241e-06,4.95963070150486e-05,1.01670647181242e-06,9.41059435743227e-07,9.76311382834559e-07,9.82859751447786e-07,1.07659223409373e-06,1.06218578819437e-06,1.26449993978161e-06,9.24807279037575e-07,8.81308507620193e-07,8.15765962076204e-07,1.93061341767806e-06,1.17906122387726e-06,7.55201770885544e-07,1.04419304649087e-06,8.47549550570106e-07,6.54167864642286e-07,1.05262215733889e-06,8.21185825339194e-07,6.92211740722945e-07,9.00277849145461e-07,7.60734417745837e-07,4.42608750998982e-06,3.91416026754039e-06,8.89917441417666e-07,2.05273540351818e-06,1.09837263490385e-06,1.18762260756563e-06,3.45783074181527e-06,1.6945493779708e-06,1.10282440717979e-06,7.27163596583441e-06,3.69072057890668e-06,1.09588317212595e-06,4.82897057595425e-06,4.14396879292313e-06,3.08690194170801e-06,1.7169136960459e-06,2.87282877327453e-06
3,0.105756692318745,0.142803146710831,0.5,0.0292058085687923,0.0291679305001772,0.0270023455382636,0.0222068285603472,0.0236788705562809,0.022293324721694,0.0200638422615515,0.0229858538339642,0.0215044583860379,0.000949160805496539,0.00101549377076297,0.00151809399184475,0.00186541722610575,0.00100548822488393,0.00186491064814701,0.00104306901826605,0.00191376863075948,0.00267674749733527,0.00275323834420343,0.00273367746245612,0.00266851155255777,0.000124077041704083,0.000114241818490668,0.000204134816819273,0.000107994682552765,1.32300984622931e-06,1.26409426482643e-06,1.27468449385544e-06,1.17698650219638e-06,1.2405104463683e-06,1.19038296897059e-06,1.13767390729465e-06,1.25947720919226e-06,1.62647935850674e-06,1.66750546544716e-06,1.64795560945007e-06,1.51586209266544e-06,1.5864545372454e-06,1.72548316612679e-06,1.55049550959479e-06,1.6156741137288e-06,3.34004721820482e-06,1.29529208978259e-06,5.10083798433181e-05,2.02602455042902e-06,1.42055114367685e-06,1.54796710652598e-06,1.17245342440377e-06,5.12296481371225e-05,1.06231521451467e-06,9.8354667895272e-07,1.02003709960239e-06,1.02695234261677e-06,1.12414118197248e-06,1.10929285573074e-06,1.31922689489775e-06,9.66729210145013e-07,9.19746921047718e-07,8.52213652358986e-07,2.00936479998787e-06,1.22983413769963e-06,7.88985388490344e-07,1.08876261881994e-06,8.84956349925048e-07,6.84309164934863e-07,1.09778994331537e-06,8.57551959455604e-07,7.2368802315669e-07,9.40659809394457e-07,7.95829518412652e-07,4.60086111968848e-06,4.07040258862196e-06,9.29385345406557e-07,2.13633334786022e-06,1.14603200694796e-06,1.23870568003853e-06,3.59457331565248e-06,1.76494648898244e-06,1.15023162292416e-06,7.54993172447743e-06,3.83809402803684e-06,1.14367477746087e-06,5.02007176505341e-06,4.31060635813154e-06,3.21234442307083e-06,1.78946837724281e-06,2.98838935900059e-06
4,0.0341325307272085,0.0311442786234612,0.0292058085687923,0.5,0.0503648218654051,0.0649117288832862,0.0430955954525852,0.0427649209061159,0.0424070229638179,0.0448812026472359,0.0395522574839712,0.03990514045695,0.00116224252208634,0.00122025023821481,0.00192955834412661,0.00245170711527041,0.0012563870822151,0.00249525628120318,0.00133528191621402,0.00256462525508386,0.00395302519974278,0.00408812180306498,0.00636345290186545,0.00394560808411361,0.000126769048032712,0.000115449441954292,0.000215456888556237,0.000108607308693835,7.16539732290876e-07,6.82734149223753e-07,6.88581716335405e-07,6.3323281408046e-07,6.69839129509471e-07,6.41442306836372e-07,6.11620843825486e-07,6.80337072286221e-07,8.81604037550202e-07,9.05386240686948e-07,8.94277719959981e-07,8.18333399868721e-07,8.5898142353019e-07,9.3851050099772e-07,8.38261207493797e-07,8.75569771173032e-07,1.88560957229185e-06,6.99045670212579e-07,3.97336016848065e-05,1.11928854887055e-06,7.70396223756658e-07,8.43919113147667e-07,6.30068792422371e-07,4.00403653719555e-05,5.68469244419943e-07,5.24888551685666e-07,5.45956841911365e-07,5.49607388692016e-07,6.04272032789303e-07,5.96315900832265e-07,7.16123837623247e-07,5.15638734073015e-07,4.88414250422504e-07,4.49560716853556e-07,1.1034881767368e-06,6.59449207956849e-07,4.15268836895793e-07,5.83330371557913e-07,4.68271441565234e-07,3.56709035851118e-07,5.87319052999002e-07,4.53186317163309e-07,3.7880660743935e-07,4.96459618166734e-07,4.1781639932678e-07,2.57222539616128e-06,2.26945910422897e-06,4.91945896928977e-07,1.17667540697404e-06,6.12426825771275e-07,6.6526311534049e-07,2.00665371943312e-06,9.63776355618317e-07,6.15913130487148e-07,4.28785419005673e-06,2.13811541167659e-06,6.11206700020607e-07,2.81149250199763e-06,2.3993523308596e-06,1.7757949360721e-06,9.70599739479004e-07,1.65280966587171e-06
5,0.0340815541657073,0.0307455680274223,0.0291679305001772,0.0503648218654051,0.5,0.0566268361658968,0.0425652125328158,0.0423262880447475,0.0477606986776358,0.0452662925154135,0.0423914906766856,0.0412047764989568,0.00120046548891646,0.00128848479854067,0.0019731261452421,0.0025555139415532,0.00133437610920985,0.00259486272666344,0.00142885917946848,0.00266880328440336,0.0062019788390551,0.00646521112783935,0.00628805669965439,0.00633423787814422,0.000124138738483277,0.000112796162563401,0.000211803080559769,0.000105929217587875,6.60593394661095e-07,6.29034180822314e-07,6.34263807456074e-07,5.82812210239916e-07,6.17106606921209e-07,5.90604337787758e-07,5.62767285563241e-07,6.26794403978108e-07,8.12469749040871e-07,8.34755432312994e-07,8.24421307822e-07,7.53697813787652e-07,7.9145656622924e-07,8.65691335602484e-07,7.72233069133842e-07,8.06995058013915e-07,1.74942611635872e-06,6.43438705957934e-07,3.76215199822228e-05,1.03506117647202e-06,7.09887014781421e-07,7.78640435761029e-07,5.79680001925981e-07,3.7918921561564e-05,5.22755657171243e-07,4.82560498427552e-07,5.02189223530215e-07,5.05636196346535e-07,5.56564189201699e-07,5.49169460418412e-07,6.60769530593998e-07,4.74000918895533e-07,4.496719179809e-07,4.13193445448073e-07,1.02089885665206e-06,6.07756832704752e-07,3.81558864314108e-07,5.38103028211706e-07,4.30901215959505e-07,3.27113266510095e-07,5.41749113915479e-07,4.16795176926513e-07,3.47642330043361e-07,4.56148438864137e-07,3.83204100394048e-07,2.38345276214059e-06,2.10156963444402e-06,4.52274950104205e-07,1.08962595102399e-06,5.64016023556579e-07,6.13301182355304e-07,1.8601243752537e-06,8.91219544871327e-07,5.67698661090346e-07,3.98211316322626e-06,1.98043145661329e-06,5.62574192539217e-07,2.60448239577544e-06,2.21981296290791e-06,1.64211396048834e-06,8.95347876250122e-07,1.53073954834993e-06
6,0.030745718148255,0.0286636496297057,0.0270023455382636,0.0649117288832862,0.0566268361658968,0.5,0.0426765097705421,0.0426645385521172,0.0432002998517792,0.0458369007053026,0.0399555243838483,0.0402552220808055,0.001195847472524,0.00127883806433817,0.0019253262457532,0.00249135559461836,0.00133744098927227,0.00254414812307943,0.00143347097348617,0.0026175697106039,0.00636410253398626,0.00662454069963547,0.00664871989201437,0.00646531671408313,0.000123265358977616,0.000112011844201735,0.000209312583857797,0.000105359211404762,6.53990444685912e-07,6.22703271898099e-07,6.27885762347174e-07,5.76893598834031e-07,6.10897492706228e-07,5.84634968850127e-07,5.57045606440848e-07,6.20493144167094e-07,8.04303945553121e-07,8.26401817172819e-07,8.1616261943333e-07,7.46048272841119e-07,7.83486999356834e-07,8.57060864098235e-07,7.64426115864394e-07,7.98881202010636e-07,1.73301493100743e-06,6.36828865706911e-07,3.73579516213496e-05,1.02496689154975e-06,7.02673637893724e-07,7.70838402293454e-07,5.73683060369895e-07,3.76540912284239e-05,5.17319886645455e-07,4.77531233145399e-07,4.9699752794492e-07,5.00405171160608e-07,5.50855841591066e-07,5.43548315511672e-07,6.54158900631128e-07,4.69062149535361e-07,4.44878128874569e-07,4.08691251839918e-07,1.01060101460081e-06,6.01340407989135e-07,3.7741130935345e-07,5.32465624137521e-07,4.26257429725002e-07,3.23465313850804e-07,5.36035077787575e-07,4.12295399524106e-07,3.4381149400915e-07,4.51140176401155e-07,3.78968352861239e-07,2.35979533850451e-06,2.08067264814356e-06,4.47396561365977e-07,1.0787273992332e-06,5.58029915039783e-07,6.06870450952857e-07,1.84171088223306e-06,8.82154431366685e-07,5.61731660751144e-07,3.94376650001301e-06,1.96072940936524e-06,5.56605870604826e-07,2.57879538310095e-06,2.19764366632032e-06,1.62551772722864e-06,8.86010598069186e-07,1.51528316632574e-06
7,0.0258463195778091,0.0218621522856598,0.0222068285603472,0.0430955954525852,0.0425652125328158,0.0426765097705421,0.5,0.071357125418873,0.0496016871513329,0.0545171158049994,0.0458888472446088,0.0478428082936437,0.00163604138127757,0.00355163693970028,0.00252652204529599,0.00319610090271505,0.00144518844794623,0.00272946693722799,0.00137171790695222,0.00279185156223863,0.00337907800652086,0.00361737022878288,0.00327792391543091,0.00337513795605103,0.000225151978655633,0.000180387849887295,0.000354874299819758,0.000199463568220386,6.54582404901168e-07,6.23286553616098e-07,6.28443535952931e-07,5.77433955433239e-07,6.11426926089232e-07,5.85128695415431e-07,5.57511074468415e-07,6.21055499879593e-07,8.0525724982548e-07,8.273455853357e-07,8.17085598431934e-07,7.47026748792946e-07,7.84418852993254e-07,8.58034688009148e-07,7.65383194262609e-07,7.99828241440502e-07,1.73162011068007e-06,6.36543477829113e-07,5.94713372330639e-05,1.02443171008128e-06,7.02327925664529e-07,7.7040497690395e-07,5.73468848439117e-07,6.02229053298857e-05,5.1719105590288e-07,4.77514306808516e-07,4.9696517764944e-07,5.00436777006512e-07,5.50812264636422e-07,5.43597849454093e-07,6.54220562658701e-07,4.69119828318807e-07,4.46492268173522e-07,4.10232560795585e-07,1.01317733595545e-06,6.03337039628467e-07,3.78818504796204e-07,5.34400747026931e-07,4.27933439115696e-07,3.24831517528579e-07,5.38120268541779e-07,4.13863228150075e-07,3.45161988976558e-07,4.52873238995388e-07,3.80480628606937e-07,2.3639289450665e-06,2.08466279213236e-06,4.48926370261179e-07,1.08233249647792e-06,5.59881099531546e-07,6.08930664644201e-07,1.84593048871755e-06,8.85157456279413e-07,5.63535513828334e-07,3.94991061834208e-06,1.96525622231043e-06,5.5842046910861e-07,2.58315588536653e-06,2.2015728580792e-06,1.62900909076506e-06,8.88617967725571e-07,1.51978246132164e-06
8,0.0289470703550244,0.0233142571461042,0.0236788705562809,0.0427649209061159,0.0423262880447475,0.0426645385521172,0.071357125418873,0.5,0.0515859437347898,0.0554062444153158,0.046139634747451,0.048130593344353,0.00107612390421515,0.00122647625406546,0.00194889998887791,0.00260052762298705,0.00109796148034897,0.00252242820474973,0.00114366682400814,0.00258708640961894,0.00318167059425091,0.00341190974502501,0.003082945167157,0.00317914087703536,0.00012682951745954,0.000113999371612832,0.000217453742719753,0.000108345148408397,6.31517129825245e-07,6.01221884133956e-07,6.06096338952515e-07,5.56819081569729e-07,5.897540842546e-07,5.64279895146385e-07,5.37540549621612e-07,5.99042247442992e-07,7.76506468239078e-07,7.97908527681292e-07,7.8797566734394e-07,7.20258681322431e-07,7.56345873805619e-07,8.27626030224878e-07,7.37979473910109e-07,7.71300653434653e-07,1.67581939122623e-06,6.14172240624256e-07,3.91763247668928e-05,9.89917881245542e-07,6.77876303555583e-07,7.43808743721113e-07,5.53184224240076e-07,3.95088728340323e-05,4.98728991846643e-07,4.60372098268341e-07,4.79160684711013e-07,4.82557975844074e-07,5.31332538153534e-07,5.24336938621369e-07,6.31392214640233e-07,4.52247797489757e-07,4.28710290608621e-07,3.93781362243611e-07,9.75726898561774e-07,5.79877059321621e-07,3.63503610958923e-07,5.13495059592905e-07,4.1083151351501e-07,3.11504833468527e-07,5.17064464422575e-07,3.97248867391188e-07,3.31078535317574e-07,4.34754219722916e-07,3.65166654990471e-07,2.28011863815851e-06,2.01015090686099e-06,4.31022126175729e-07,1.04231045929872e-06,5.37939579188648e-07,5.85317640846105e-07,1.77992598435864e-06,8.51968233183966e-07,5.41573680735212e-07,3.81422038955365e-06,1.89460046550508e-06,5.36482659187394e-07,2.49156719357758e-06,2.12229746581746e-06,1.56948610029374e-06,8.54773588310666e-07,1.46415106395498e-06
9,0.0273763490573046,0.0218892557721043,0.022293324721694,0.0424070229638179,0.0477606986776358,0.0432002998517792,0.0496016871513329,0.0515859437347898,0.5,0.0605421680786479,0.0519415938601031,0.0498115368884905,0.00113005296512682,0.00123561223936373,0.00210854429211077,0.00278763709010628,0.00116446805836849,0.00272626871379941,0.00122295627383573,0.00279578803325307,0.00345311852143345,0.00364779370381397,0.00328068397381054,0.00345260653925231,0.000127857896501441,0.000116090513661126,0.000222714418550858,0.000108472344851322,6.6379589623786e-07,6.32244434446562e-07,6.37398392564264e-07,5.85960926371485e-07,6.20176616251698e-07,5.93598509698764e-07,5.65723822131452e-07,6.29936783155929e-07,8.16368786506232e-07,8.38598059809963e-07,8.28209056811332e-07,7.57660802639497e-07,7.95272255417866e-07,8.69572489198244e-07,7.7611733764036e-07,8.10856883700066e-07,1.75411632407556e-06,6.46255160277296e-07,3.92842670484085e-05,1.03828145342965e-06,7.12746798098194e-07,7.81296097514016e-07,5.82266901933949e-07,3.96035834680482e-05,5.25080794506207e-07,4.84774896538196e-07,5.04322072196681e-07,5.07900840812139e-07,5.58798632437515e-07,5.51487395358872e-07,6.63172961292003e-07,4.7626931014319e-07,4.50737135721889e-07,4.14636589251566e-07,1.02287773239361e-06,6.09443815132594e-07,3.82725826080674e-07,5.3922303924476e-07,4.3220211338244e-07,3.28529625805392e-07,5.43117364357577e-07,4.1801358441789e-07,3.48913026897025e-07,4.58001821561013e-07,3.85193260276786e-07,2.38874900250175e-06,2.10667288617901e-06,4.53672467818913e-07,1.09215838390116e-06,5.65591411825728e-07,6.15015026498335e-07,1.8641586400731e-06,8.93564894850359e-07,5.69024588971792e-07,3.99024627968946e-06,1.98528884464082e-06,5.64236945696513e-07,2.61040889601291e-06,2.22530780633023e-06,1.64620343822542e-06,8.97944560959026e-07,1.53447788901083e-06
10,0.0226567583230449,0.01976686337449,0.0200638422615515,0.0448812026472359,0.0452662925154135,0.0458369007053026,0.0545171158049994,0.0554062444153158,0.0605421680786479,0.5,0.047311590274351,0.049154824565187,0.00143078677031666,0.00154882140889314,0.00232327163982408,0.0029710886117211,0.00148854267404999,0.00295917127685397,0.00155762578932413,0.00303375375286514,0.00383919900549155,0.00549466949493778,0.00372167927525405,0.00380657650069125,0.000161164729756501,0.000146881625363938,0.000272240195828833,0.000139480898282732,6.49323860367801e-07,6.18316980680524e-07,6.23342989183724e-07,5.72847104655791e-07,6.06503759059164e-07,5.80402290147579e-07,5.53015978041193e-07,6.16065780269362e-07,7.98602930967907e-07,8.20472286129719e-07,8.10279149978145e-07,7.4097879102501e-07,7.77917750969519e-07,8.50904106019094e-07,7.59111310080138e-07,7.93225681687517e-07,1.71819473354755e-06,6.31373985867587e-07,4.71977930065128e-05,1.01607320145213e-06,6.9659777877581e-07,7.63974913980621e-07,5.68780022454335e-07,4.76659959043305e-05,5.12883942077416e-07,4.73525296438514e-07,4.92743460870334e-07,4.96259772721159e-07,5.46173087202978e-07,5.39054289554043e-07,6.4870284374175e-07,4.65229208936723e-07,4.41184558146085e-07,4.05526445000383e-07,1.00228588830948e-06,5.96551036374196e-07,3.74344558119117e-07,5.28133388523739e-07,4.22943860094715e-07,3.21097018273601e-07,5.3190777892631e-07,4.08991959692546e-07,3.41123699503713e-07,4.47824918441782e-07,3.76422520977571e-07,2.34058217479212e-06,2.06402918990637e-06,4.43754871520561e-07,1.07080849284813e-06,5.53518214206604e-07,6.02119767013675e-07,1.82730290097791e-06,8.75675340747156e-07,5.57067559219216e-07,3.91256926688948e-06,1.94557257323767e-06,5.52113130236651e-07,2.55778541313689e-06,2.17963582567206e-06,1.61234397664426e-06,8.79040215449045e-07,1.50401903393268e-06
